ID,Session_Type,Ref_Contrast,Orientation,Ocularity,Condition,Trial_Count,Mean_Log10_AR,Geometric_Mean_AR,Participant_Aggregation,Session_Timestamp,Session_Dir,Source_CSV
11,experiment,0.1,0.0,binocular,Single plane + defocus simulation,5,-0.9712254734999118,0.10684999999999999,median_of_log10_trials,20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833\contrast_matching.csv
11,experiment,0.1,0.0,monocular,Dual plane,5,-0.9566377219788705,0.11049999999999999,median_of_log10_trials,20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833\contrast_matching.csv
11,experiment,0.1,0.0,monocular,Dual plane flat,5,-0.9812995013337567,0.10439999999999999,median_of_log10_trials,20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833\contrast_matching.csv
11,experiment,0.1,0.0,monocular,Single plane,5,-0.7196493069539943,0.19070000000000004,median_of_log10_trials,20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833\contrast_matching.csv
11,experiment,0.1,0.0,monocular,Single plane + defocus simulation,5,-0.9319997738548282,0.11694999999999997,median_of_log10_trials,20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833\contrast_matching.csv
11,experiment,0.2,0.0,binocular,Dual plane,5,-0.7458145905379081,0.17955,median_of_log10_trials,20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833\contrast_matching.csv
11,experiment,0.2,0.0,binocular,Dual plane flat,5,-0.6991872058818831,0.1999,median_of_log10_trials,20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833\contrast_matching.csv
11,experiment,0.2,0.0,binocular,Single plane,5,-0.5950808007536855,0.25405,median_of_log10_trials,20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833\contrast_matching.csv
11,experiment,0.2,0.0,binocular,Single plane + defocus simulation,5,-0.6816235847772038,0.20815000000000003,median_of_log10_trials,20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833\contrast_matching.csv
11,experiment,0.2,0.0,monocular,Dual plane,5,-0.7271145552424305,0.18745,median_of_log10_trials,20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833\contrast_matching.csv
11,experiment,0.2,0.0,monocular,Dual plane flat,5,-0.7036639453979535,0.19784999999999997,median_of_log10_trials,20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833\contrast_matching.csv
11,experiment,0.2,0.0,monocular,Single plane,5,-0.626260681648555,0.23644999999999997,median_of_log10_trials,20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833\contrast_matching.csv
11,experiment,0.2,0.0,monocular,Single plane + defocus simulation,5,-0.6597542384320683,0.2189,median_of_log10_trials,20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833\contrast_matching.csv
12,experiment,0.1,0.0,binocular,Dual plane,5,-0.8943195370541912,0.12755,median_of_log10_trials,20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509\contrast_matching.csv
12,experiment,0.1,0.0,binocular,Dual plane flat,5,-0.9810915556836726,0.10445000000000002,median_of_log10_trials,20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509\contrast_matching.csv
12,experiment,0.1,0.0,binocular,Single plane,5,-0.5064722444092198,0.3115499999999999,median_of_log10_trials,20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509\contrast_matching.csv
12,experiment,0.1,0.0,binocular,Single plane + defocus simulation,5,-0.8623294627632448,0.1373,median_of_log10_trials,20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509\contrast_matching.csv
12,experiment,0.1,0.0,monocular,Dual plane,5,-1.037393927075873,0.09175000000000001,median_of_log10_trials,20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509\contrast_matching.csv
12,experiment,0.1,0.0,monocular,Dual plane flat,5,-0.9812995013337567,0.10439999999999999,median_of_log10_trials,20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509\contrast_matching.csv
12,experiment,0.1,0.0,monocular,Single plane,5,-0.4924814444235757,0.32175,median_of_log10_trials,20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509\contrast_matching.csv
