ID,Session_Type,Ref_Contrast,Orientation,Ocularity,Condition,Trial_Count,Mean_Log10_AR,Geometric_Mean_AR,Original_Log10_AR,Original_AR_Contrast,Reference_Log10,DPF_Trial_Count,DPF_Log10_AR,DPF_Geometric_Mean_AR,DPF_Bias_Log10,DPF_Bias_Ratio,Corrected_Log10_AR,Corrected_AR_Contrast,Corrected_Log10_Offset_From_Ref,Corrected_Ratio_To_Ref,Participant_Aggregation,Bias_Correction_Method,Session_Timestamp,Session_Dir,Source_CSV
12,experiment,0.1,0.0,monocular,Dual plane,5,-1.037393927075873,0.09175000000000001,-1.037393927075873,0.09175000000000001,-1.0,5,-0.9812995013337567,0.10439999999999999,0.018700498666243348,1.0439999999999998,-1.0560944257421163,0.08788314176245213,-0.056094425742116316,0.8788314176245212,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509\contrast_matching.csv
12,experiment,0.1,0.0,binocular,Single plane,5,-0.5064722444092198,0.3115499999999999,-0.5064722444092198,0.3115499999999999,-1.0,5,-0.9810915556836726,0.10445000000000002,0.018908444316327433,1.0445,-0.5253806887255472,0.298276687410244,0.4746193112744528,2.98276687410244,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509\contrast_matching.csv
12,experiment,0.1,0.0,binocular,Single plane + defocus simulation,5,-0.8623294627632448,0.1373,-0.8623294627632448,0.1373,-1.0,5,-0.9810915556836726,0.10445000000000002,0.018908444316327433,1.0445,-0.8812379070795723,0.1314504547630445,0.11876209292042772,1.314504547630445,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509\contrast_matching.csv
12,experiment,0.1,0.0,binocular,Dual plane,5,-0.8943195370541912,0.12755,-0.8943195370541912,0.12755,-1.0,5,-0.9810915556836726,0.10445000000000002,0.018908444316327433,1.0445,-0.9132279813705186,0.1221158449018669,0.08677201862948136,1.221158449018669,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509\contrast_matching.csv
2,experiment,0.1,0.0,monocular,Single plane,5,-0.6390281162740641,0.2296,-0.6390281162740641,0.2296,-1.0,5,-0.9728543342256586,0.10645,0.02714566577434141,1.0645,-0.6661737820484055,0.21568811648661343,0.3338262179515945,2.1568811648661343,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260730_150655,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\2_20260730_150655,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\2_20260730_150655\contrast_matching.csv
2,experiment,0.1,0.0,monocular,Single plane + defocus simulation,5,-0.775985188627136,0.1675,-0.775985188627136,0.1675,-1.0,5,-0.9728543342256586,0.10645,0.02714566577434141,1.0645,-0.8031308544014774,0.15735086895255987,0.19686914559852264,1.573508689525599,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260730_150655,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\2_20260730_150655,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\2_20260730_150655\contrast_matching.csv
2,experiment,0.1,0.0,monocular,Dual plane,5,-0.8490901262988781,0.14155,-0.8490901262988781,0.14155,-1.0,5,-0.9728543342256586,0.10645,0.02714566577434141,1.0645,-0.8762357920732196,0.13297322686707375,0.12376420792678045,1.3297322686707376,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260730_150655,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\2_20260730_150655,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\2_20260730_150655\contrast_matching.csv
2,experiment,0.1,0.0,binocular,Single plane,5,-0.6564929378855738,0.22055,-0.6564929378855738,0.22055,-1.0,5,-0.961976259954842,0.10915,0.03802374004515796,1.0915,-0.6945166779307318,0.20206138341731564,0.3054833220692682,2.0206138341731563,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260730_150655,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\2_20260730_150655,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\2_20260730_150655\contrast_matching.csv
2,experiment,0.1,0.0,binocular,Single plane + defocus simulation,5,-0.7694233637312591,0.17005,-0.7694233637312591,0.17005,-1.0,5,-0.961976259954842,0.10915,0.03802374004515796,1.0915,-0.807447103776417,0.15579477782867615,0.19255289622358296,1.5579477782867615,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260730_150655,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\2_20260730_150655,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\2_20260730_150655\contrast_matching.csv
2,experiment,0.1,0.0,binocular,Dual plane,5,-0.9271988505901508,0.11825,-0.9271988505901508,0.11825,-1.0,5,-0.961976259954842,0.10915,0.03802374004515796,1.0915,-0.9652225906353088,0.10833715071003207,0.0347774093646912,1.0833715071003207,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260730_150655,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\2_20260730_150655,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\2_20260730_150655\contrast_matching.csv
3,experiment,0.1,0.0,monocular,Single plane,5,-0.546375926408549,0.2842,-0.546375926408549,0.2842,-1.0,5,-0.9248181453813084,0.11890000000000002,0.07518185461869165,1.189,-0.6215577810272407,0.2390243902439024,0.3784422189727593,2.390243902439024,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260730_164234,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\3_20260730_164234,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\3_20260730_164234\contrast_matching.csv
3,experiment,0.1,0.0,monocular,Single plane + defocus simulation,5,-0.8532519863693602,0.1402,-0.8532519863693602,0.1402,-1.0,5,-0.9248181453813084,0.11890000000000002,0.07518185461869165,1.189,-0.9284338409880518,0.11791421362489485,0.07156615901194818,1.1791421362489485,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260730_164234,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\3_20260730_164234,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\3_20260730_164234\contrast_matching.csv
3,experiment,0.1,0.0,monocular,Dual plane,5,-0.8507808873446201,0.14100000000000001,-0.8507808873446201,0.14100000000000001,-1.0,5,-0.9248181453813084,0.11890000000000002,0.07518185461869165,1.189,-0.9259627419633117,0.1185870479394449,0.07403725803668826,1.185870479394449,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260730_164234,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\3_20260730_164234,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\3_20260730_164234\contrast_matching.csv
3,experiment,0.1,0.0,binocular,Single plane,5,-0.5703284513821358,0.26895,-0.5703284513821358,0.26895,-1.0,5,-0.9775716288145134,0.10530000000000002,0.022428371185486573,1.0530000000000002,-0.5927568225676224,0.2554131054131054,0.4072431774323776,2.554131054131054,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260730_164234,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\3_20260730_164234,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\3_20260730_164234\contrast_matching.csv
3,experiment,0.1,0.0,binocular,Single plane + defocus simulation,5,-0.8282735463467689,0.1485,-0.8282735463467689,0.1485,-1.0,5,-0.9775716288145134,0.10530000000000002,0.022428371185486573,1.0530000000000002,-0.8507019175322554,0.141025641025641,0.14929808246774456,1.41025641025641,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260730_164234,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\3_20260730_164234,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\3_20260730_164234\contrast_matching.csv
3,experiment,0.1,0.0,binocular,Dual plane,5,-0.9542859410591323,0.11110000000000002,-0.9542859410591323,0.11110000000000002,-1.0,5,-0.9775716288145134,0.10530000000000002,0.022428371185486573,1.0530000000000002,-0.9767143122446189,0.10550807217473884,0.02328568775538109,1.0550807217473883,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260730_164234,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\3_20260730_164234,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\3_20260730_164234\contrast_matching.csv
4,experiment,0.1,0.0,monocular,Single plane,5,-0.5151309672795976,0.3054,-0.5151309672795976,0.3054,-1.0,5,-0.8565167893299382,0.13915,0.14348321067006176,1.3915,-0.6586141779496594,0.21947538627380525,0.3413858220503406,2.1947538627380525,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260818_132449,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\4_20260818_132449,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\4_20260818_132449\contrast_matching.csv
4,experiment,0.1,0.0,monocular,Single plane + defocus simulation,5,-0.8449677712090298,0.1429,-0.8449677712090298,0.1429,-1.0,5,-0.8565167893299382,0.13915,0.14348321067006176,1.3915,-0.9884509818790915,0.10269493352497305,0.011549018120908472,1.0269493352497305,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260818_132449,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\4_20260818_132449,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\4_20260818_132449\contrast_matching.csv
