ID,Age,Gender,IPD(mm),Distance1(cm),Distance2(cm),BG_Brightness(cd/m^2),FG_Brightness(cd/m^2),Offset_X,Offset_Y,Trial_ID,Image_Win1,Image_Win2,Score
0,23,Male,60,50,70,136.45,118.07,-27,-140,59,pippin0223.tif,pippin_UniStrt020.tif,4
0,23,Male,60,50,70,136.45,118.07,-27,-140,60,pippin_ParcSafari048.tif,pippin_park0044.tif,5
0,23,Male,60,50,70,136.45,118.07,-27,-140,61,pippin_ParcSafari048.tif,merry_mtl07_008.tif,3
0,23,Male,60,50,70,136.45,118.07,-27,-140,62,pippin_RS_YachtClub006.tif,pippin_RVHtexture001.tif,4
0,23,Male,60,50,70,136.45,118.07,-27,-140,63,pippin_park0054.tif,pippin0224.tif,5
0,23,Male,60,50,70,136.45,118.07,-27,-140,64,merry_mtl07_041.tif,pippin_park0044.tif,4
0,23,Male,60,50,70,136.45,118.07,-27,-140,65,pippin_RVHtexture016.tif,pippin_adirondacks0025.tif,4
0,23,Male,60,50,70,136.45,118.07,-27,-140,66,pippin_jtalon0015.tif,pippin_adirondacks0025.tif,4
0,23,Male,60,50,70,136.45,118.07,-27,-140,67,merry_mexico0154.tif,pippin_RVHtexture001.tif,5
0,23,Male,60,50,70,136.45,118.07,-27,-140,68,pippin_RVHtexture016.tif,merry_mtl07_053.tif,5
0,23,Male,60,50,70,136.45,118.07,-27,-140,69,pippin_Peel043.tif,pippin_Peel037.tif,5
0,23,Male,60,50,70,136.45,118.07,-27,-140,70,merry_mtl07_041.tif,pippin_adirondacks0025.tif,3
0,23,Male,60,50,70,136.45,118.07,-27,-140,71,merry_mexico0154.tif,merry_mtl07_008.tif,4
0,23,Male,60,50,70,136.45,118.07,-27,-140,72,pippin_RS_YachtClub006.tif,merry_mtl07_053.tif,5
0,23,Male,60,50,70,136.45,118.07,-27,-140,73,merry_flor0019.tif,pippin_RVHtexture001.tif,5
0,23,Male,60,50,70,136.45,118.07,-27,-140,74,pippin_ParcSafari048.tif,pippin_park0050.tif,5
0,23,Male,60,50,70,136.45,118.07,-27,-140,75,pippin_Peel043.tif,pippin_park0044.tif,4
0,23,Male,60,50,70,136.45,118.07,-27,-140,76,pippin_ParcSafari048.tif,pippin_adirondacks0025.tif,5
0,23,Male,60,50,70,136.45,118.07,-27,-140,77,merry_flor0019.tif,merry_mtl07_008.tif,3
0,23,Male,60,50,70,136.45,118.07,-27,-140,78,pippin_RVHtexture016.tif,pippin_UniStrt012.tif,3
0,23,Male,60,50,70,136.45,118.07,-27,-140,79,pippin_jtalon0015.tif,pippin_park0050.tif,4
0,23,Male,60,50,70,136.45,118.07,-27,-140,80,merry_mtl07_041.tif,pippin_UniStrt020.tif,5
0,23,Male,60,50,70,136.45,118.07,-27,-140,81,merry_flor0019.tif,merry_mtl07_053.tif,5
0,23,Male,60,50,70,136.45,118.07,-27,-140,82,pippin_park0054.tif,pippin_RVHtexture001.tif,4
0,23,Male,60,50,70,136.45,118.07,-27,-140,83,pippin_RS_YachtClub006.tif,pippin_UniStrt020.tif,4
0,23,Male,60,50,70,136.45,118.07,-27,-140,84,pippin_ParcSafari048.tif,pippin_Peel037.tif,5
0,23,Male,60,50,70,136.45,118.07,-27,-140,85,pippin_park0054.tif,pippin_UniStrt012.tif,3
0,23,Male,60,50,70,136.45,118.07,-27,-140,86,pippin_ParcSafari048.tif,merry_mtl07_053.tif,3
0,23,Male,60,50,70,136.45,118.07,-27,-140,87,pippin_RVHtexture016.tif,pippin_park0050.tif,4
0,23,Male,60,50,70,136.45,118.07,-27,-140,88,pippin0223.tif,pippin_adirondacks0025.tif,3
0,23,Male,60,50,70,136.45,118.07,-27,-140,89,pippin_jtalon0015.tif,pippin_UniStrt012.tif,3
0,23,Male,60,50,70,136.45,118.07,-27,-140,90,pippin_Peel043.tif,pippin_UniStrt020.tif,4
0,23,Male,60,50,70,136.45,118.07,-27,-140,91,pippin_park0054.tif,merry_mtl07_008.tif,3
0,23,Male,60,50,70,136.45,118.07,-27,-140,92,pippin_jtalon0015.tif,pippin_Peel037.tif,5
0,23,Male,60,50,70,136.45,118.07,-27,-140,93,pippin_RVHtexture016.tif,pippin_RVHtexture001.tif,4
0,23,Male,60,50,70,136.45,118.07,-27,-140,94,merry_flor0019.tif,pippin_UniStrt012.tif,3
0,23,Male,60,50,70,136.45,118.07,-27,-140,95,merry_flor0019.tif,pippin_Peel037.tif,3
0,23,Male,60,50,70,136.45,118.07,-27,-140,96,merry_mtl07_041.tif,merry_mtl07_053.tif,4
0,23,Male,60,50,70,136.45,118.07,-27,-140,97,pippin0223.tif,merry_mtl07_008.tif,3
0,23,Male,60,50,70,136.45,118.07,-27,-140,98,pippin0223.tif,pippin_Peel037.tif,5
0,23,Male,60,50,70,136.45,118.07,-27,-140,99,merry_mexico0154.tif,pippin_park0050.tif,3
0,23,Male,60,50,70,136.45,118.07,-27,-140,100,pippin_RS_YachtClub006.tif,pippin_park0050.tif,4
