ID,Session_Type,Ref_Contrast,Orientation,Ocularity,Condition,Trial_Count,Mean_Log10_AR,Geometric_Mean_AR,Original_Log10_AR,Original_AR_Contrast,Reference_Log10,DPF_Trial_Count,DPF_Log10_AR,DPF_Geometric_Mean_AR,DPF_Bias_Log10,DPF_Bias_Ratio,Corrected_Log10_AR,Corrected_AR_Contrast,Corrected_Log10_Offset_From_Ref,Corrected_Ratio_To_Ref,Participant_Aggregation,Bias_Correction_Method,Session_Timestamp,Session_Dir,Source_CSV
5,experiment,0.1,0.0,monocular,Single plane,5,-0.5618922054462464,0.2742254731906361,-0.5618922054462464,0.2742254731906361,-1.0,5,-0.8465086125159471,0.14239390081593906,0.1534913874840529,1.4239390081593906,-0.7153835929302993,0.19258231681222426,0.2846164070697007,1.9258231681222424,mean_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260818_160423,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\5_20260818_160423,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\5_20260818_160423\contrast_matching.csv
5,experiment,0.1,0.0,monocular,Single plane + defocus simulation,5,-0.643026493684248,0.22749586450472117,-0.643026493684248,0.22749586450472117,-1.0,5,-0.8465086125159471,0.14239390081593906,0.1534913874840529,1.4239390081593906,-0.7965178811683009,0.15976517477303082,0.2034821188316991,1.597651747730308,mean_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260818_160423,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\5_20260818_160423,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\5_20260818_160423\contrast_matching.csv
5,experiment,0.1,0.0,monocular,Dual plane,5,-0.5590438546091129,0.2760299109988012,-0.5590438546091129,0.2760299109988012,-1.0,5,-0.8465086125159471,0.14239390081593906,0.1534913874840529,1.4239390081593906,-0.7125352420931658,0.19384953247091846,0.28746475790683423,1.9384953247091845,mean_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260818_160423,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\5_20260818_160423,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\5_20260818_160423\contrast_matching.csv
5,experiment,0.1,0.0,binocular,Single plane,5,-0.48131941189064464,0.33012665247017076,-0.48131941189064464,0.33012665247017076,-1.0,5,-0.8783951886878981,0.13231369913464858,0.12160481131210188,1.3231369913464857,-0.6029242232027465,0.24950300281017648,0.3970757767972535,2.495030028101765,mean_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260818_160423,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\5_20260818_160423,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\5_20260818_160423\contrast_matching.csv
5,experiment,0.1,0.0,binocular,Single plane + defocus simulation,5,-0.5107703107021855,0.30848190153616883,-0.5107703107021855,0.30848190153616883,-1.0,5,-0.8783951886878981,0.13231369913464858,0.12160481131210188,1.3231369913464857,-0.6323751220142874,0.2331443407248733,0.36762487798571264,2.331443407248733,mean_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260818_160423,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\5_20260818_160423,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\5_20260818_160423\contrast_matching.csv
5,experiment,0.1,0.0,binocular,Dual plane,5,-0.6309455172214034,0.23391306670817463,-0.6309455172214034,0.23391306670817463,-1.0,5,-0.8783951886878981,0.13231369913464858,0.12160481131210188,1.3231369913464857,-0.7525503285335052,0.17678673352646107,0.24744967146649477,1.7678673352646108,mean_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260818_160423,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\5_20260818_160423,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\5_20260818_160423\contrast_matching.csv
6,experiment,0.1,0.0,monocular,Single plane,5,-0.4708001438322099,0.3382204446557923,-0.4708001438322099,0.3382204446557923,-1.0,5,-0.673033207671682,0.21230821175257736,0.32696679232831805,2.1230821175257732,-0.797766936160528,0.15930634140988964,0.20223306383947204,1.5930634140988964,mean_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260821_162308,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\6_20260821_162308,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\6_20260821_162308\contrast_matching.csv
6,experiment,0.1,0.0,monocular,Single plane + defocus simulation,5,-0.6525214618743015,0.22257610498789382,-0.6525214618743015,0.22257610498789382,-1.0,5,-0.673033207671682,0.21230821175257736,0.32696679232831805,2.1230821175257732,-0.9794882542026195,0.1048363146910599,0.020511745797380465,1.048363146910599,mean_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260821_162308,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\6_20260821_162308,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\6_20260821_162308\contrast_matching.csv
6,experiment,0.1,0.0,monocular,Dual plane,5,-0.5483072905918405,0.28293893169261974,-0.5483072905918405,0.28293893169261974,-1.0,5,-0.673033207671682,0.21230821175257736,0.32696679232831805,2.1230821175257732,-0.8752740829201585,0.1332680113298467,0.12472591707984149,1.3326801132984671,mean_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260821_162308,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\6_20260821_162308,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\6_20260821_162308\contrast_matching.csv
6,experiment,0.1,0.0,binocular,Single plane,5,-0.6641004688699746,0.21672026902227462,-0.6641004688699746,0.21672026902227462,-1.0,5,-0.8248213608124159,0.14968512321894945,0.17517863918758414,1.4968512321894945,-0.8392791080575588,0.14478410703866051,0.1607208919424412,1.447841070386605,mean_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260821_162308,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\6_20260821_162308,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\6_20260821_162308\contrast_matching.csv
6,experiment,0.1,0.0,binocular,Single plane + defocus simulation,5,-0.7371750624864102,0.18315759721025193,-0.7371750624864102,0.18315759721025193,-1.0,5,-0.8248213608124159,0.14968512321894945,0.17517863918758414,1.4968512321894945,-0.9123537016739943,0.12236192433254786,0.08764629832600568,1.2236192433254784,mean_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260821_162308,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\6_20260821_162308,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\6_20260821_162308\contrast_matching.csv
6,experiment,0.1,0.0,binocular,Dual plane,5,-0.8014723138091575,0.15795292992222043,-0.8014723138091575,0.15795292992222043,-1.0,5,-0.8248213608124159,0.14968512321894945,0.17517863918758414,1.4968512321894945,-0.9766509529967417,0.10552346587655034,0.02334904700325835,1.0552346587655033,mean_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260821_162308,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\6_20260821_162308,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\6_20260821_162308\contrast_matching.csv
