ID,Age,Gender,IPD(mm),Viewing_Condition,Distance1(cm),Distance2(cm),Spatial_Freq(cpd),Offset_X,Offset_Y,Defocus_D,Trial_ID,Image_Win1,Image_Win2,Score
0,23,Male,60,Monocular,50,100,8,-144,-150,0.45,43,FG_5_1.0_BG_5_1.0.png,FG_5_1.0_BG_5_1.0.png,1
0,23,Male,60,Monocular,50,100,8,-144,-150,0.45,44,FG_5_1.0_BG_5_0.0.png,FG_5_1.0_BG_5_0.0.png,2
0,23,Male,60,Monocular,50,100,8,-144,-150,0.45,45,FG_50_1.0_BG_15_0.0.png,FG_50_1.0_BG_15_0.0.png,4
0,23,Male,60,Monocular,50,100,8,-144,-150,0.45,46,FG_50_1.0_BG_15_0.0.png,FG_50_1.0_BG_15_0.0.png,5
0,23,Male,60,Monocular,50,100,8,-144,-150,0.45,47,FG_50_1.0_BG_5_1.0.png,FG_50_1.0_BG_5_1.0.png,4
0,23,Male,60,Monocular,50,100,8,-144,-150,0.45,48,FG_5_1.0_BG_5_1.0.png,FG_5_1.0_BG_5_1.0.png,1
0,23,Male,60,Monocular,50,100,2,-144,-150,0.45,49,FG_50_1.0_BG_5_0.0.png,FG_50_1.0_BG_5_0.0.png,5
0,23,Male,60,Monocular,50,100,2,-144,-150,0.45,50,FG_50_1.0_BG_5_1.0.png,FG_50_1.0_BG_5_1.0.png,5
0,23,Male,60,Monocular,50,100,2,-144,-150,0.45,51,FG_5_1.0_BG_5_1.0.png,FG_5_1.0_BG_5_1.0.png,2
0,23,Male,60,Monocular,50,100,2,-144,-150,0.45,52,FG_50_1.0_BG_15_0.0.png,FG_50_1.0_BG_15_0.0.png,4
0,23,Male,60,Monocular,50,100,2,-144,-150,0.45,53,FG_5_1.0_BG_5_0.0.png,FG_5_1.0_BG_5_0.0.png,3
0,23,Male,60,Monocular,50,100,2,-144,-150,0.45,54,FG_50_1.0_BG_5_0.0.png,FG_50_1.0_BG_5_0.0.png,5
0,23,Male,60,Monocular,50,100,2,-144,-150,0.45,55,FG_5_1.0_BG_15_0.0.png,FG_5_1.0_BG_15_0.0.png,2
0,23,Male,60,Monocular,50,100,2,-144,-150,0.45,56,FG_50_1.0_BG_15_1.0.png,FG_50_1.0_BG_15_1.0.png,4
0,23,Male,60,Monocular,50,100,2,-144,-150,0.45,57,FG_50_1.0_BG_15_1.0.png,FG_50_1.0_BG_15_1.0.png,4
0,23,Male,60,Monocular,50,100,2,-144,-150,0.45,58,FG_5_1.0_BG_15_0.0.png,FG_5_1.0_BG_15_0.0.png,2
0,23,Male,60,Monocular,50,100,2,-144,-150,0.45,59,FG_5_1.0_BG_15_1.0.png,FG_5_1.0_BG_15_1.0.png,1
0,23,Male,60,Monocular,50,100,2,-144,-150,0.45,60,FG_5_1.0_BG_5_1.0.png,FG_5_1.0_BG_5_1.0.png,1
0,23,Male,60,Monocular,50,100,2,-144,-150,0.45,61,FG_5_1.0_BG_15_1.0.png,FG_5_1.0_BG_15_1.0.png,1
0,23,Male,60,Monocular,50,100,2,-144,-150,0.45,62,FG_5_1.0_BG_5_0.0.png,FG_5_1.0_BG_5_0.0.png,3
0,23,Male,60,Monocular,50,100,2,-144,-150,0.45,63,FG_50_1.0_BG_15_0.0.png,FG_50_1.0_BG_15_0.0.png,5
0,23,Male,60,Monocular,50,100,2,-144,-150,0.45,64,FG_50_1.0_BG_5_1.0.png,FG_50_1.0_BG_5_1.0.png,4
