ID,Age,Gender,IPD(mm),Distance1(cm),Distance2(cm),BG_Brightness(cd/m^2),FG_Brightness(cd/m^2),Offset_X,Offset_Y,Trial_ID,Image_Win1,Image_Win2,Score
0,23,Male,60,81,150,136.45,118.07,-150,-120,80,pippin_jtalon0015.tif,pippin_adirondacks0025.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,81,pippin_RVHtexture016.tif,pippin_adirondacks0025.tif,4
0,23,Male,60,81,150,136.45,118.07,-150,-120,82,pippin_RS_YachtClub006.tif,pippin_park0050.tif,4
0,23,Male,60,81,150,136.45,118.07,-150,-120,83,pippin0223.tif,pippin_adirondacks0025.tif,3
0,23,Male,60,81,150,136.45,118.07,-150,-120,84,pippin_ParcSafari048.tif,pippin_Peel037.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,85,pippin0223.tif,pippin_Peel037.tif,4
0,23,Male,60,81,150,136.45,118.07,-150,-120,86,merry_mexico0154.tif,pippin_UniStrt012.tif,4
0,23,Male,60,81,150,136.45,118.07,-150,-120,87,pippin_park0054.tif,merry_mtl07_008.tif,3
0,23,Male,60,81,150,136.45,118.07,-150,-120,88,merry_mexico0154.tif,pippin_adirondacks0025.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,89,pippin0223.tif,pippin_UniStrt012.tif,4
0,23,Male,60,81,150,136.45,118.07,-150,-120,90,merry_flor0019.tif,pippin0224.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,91,pippin_jtalon0015.tif,merry_mtl07_008.tif,4
0,23,Male,60,81,150,136.45,118.07,-150,-120,92,pippin0223.tif,pippin_RVHtexture001.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,93,pippin_park0054.tif,pippin_Peel037.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,94,pippin_park0054.tif,pippin_RVHtexture001.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,95,pippin_RVHtexture016.tif,pippin_RVHtexture001.tif,4
0,23,Male,60,81,150,136.45,118.07,-150,-120,96,pippin_RS_YachtClub006.tif,pippin_UniStrt012.tif,4
0,23,Male,60,81,150,136.45,118.07,-150,-120,97,pippin0223.tif,pippin0224.tif,3
0,23,Male,60,81,150,136.45,118.07,-150,-120,98,pippin0223.tif,pippin_park0044.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,99,merry_mtl07_041.tif,merry_mtl07_053.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,100,merry_mtl07_041.tif,pippin_park0044.tif,5
