ID,Age,Gender,IPD(mm),Distance1(cm),Distance2(cm),Offset_X,Offset_Y,Defocus_D,Trial_ID,Image_Win1,Image_Win2,Score
0,23,Male,60,50,100,-98,-135,0.7000000000000001,16,6_bg_Tex3_bubbly_0082.jpg,7_fg_Tex4_paisley_0104.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,17,4_bg_Tex2_marbled_0173.jpg,5_fg_Tex3_dark0.25_meshed_0150.jpg,2
0,23,Male,60,50,100,-98,-135,0.7000000000000001,18,2_bg_Tex1_gauzy_0194.jpg,5_fg_Tex3_dark0.25_meshed_0150.jpg,1
0,23,Male,60,50,100,-98,-135,0.7000000000000001,19,8_bg_Tex4_perforated_0148.jpg,3_fg_Tex2_dark0.5_pippin0225.tif,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,20,10_bg_Tex5_striped_0088.jpg,3_fg_Tex2_dark0.5_pippin0225.tif,4
0,23,Male,60,50,100,-98,-135,0.7000000000000001,21,10_bg_Tex5_striped_0088.jpg,3_fg_Tex2_pippin0225.tif,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,22,4_bg_Tex2_marbled_0173.jpg,7_fg_Tex4_dark0.25_paisley_0104.jpg,4
0,23,Male,60,50,100,-98,-135,0.7000000000000001,23,6_bg_Tex3_bubbly_0082.jpg,7_fg_Tex4_dark0.25_paisley_0104.jpg,3
0,23,Male,60,50,100,-98,-135,0.7000000000000001,24,4_bg_Tex2_marbled_0173.jpg,3_fg_Tex2_dark0.5_pippin0225.tif,4
0,23,Male,60,50,100,-98,-135,0.7000000000000001,25,10_bg_Tex5_striped_0088.jpg,5_fg_Tex3_meshed_0150.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,26,2_bg_Tex1_gauzy_0194.jpg,1_fg_Tex1_dark0.5_grid_0016.jpg,4
0,23,Male,60,50,100,-98,-135,0.7000000000000001,27,2_bg_Tex1_gauzy_0194.jpg,7_fg_Tex4_dark0.5_paisley_0104.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,28,4_bg_Tex2_marbled_0173.jpg,3_fg_Tex2_dark0.25_pippin0225.tif,1
0,23,Male,60,50,100,-98,-135,0.7000000000000001,29,4_bg_Tex2_marbled_0173.jpg,9_fg_Tex5_dark0.5_banded_0121.jpg,4
0,23,Male,60,50,100,-98,-135,0.7000000000000001,30,2_bg_Tex1_gauzy_0194.jpg,7_fg_Tex4_dark0.25_paisley_0104.jpg,2
0,23,Male,60,50,100,-98,-135,0.7000000000000001,31,8_bg_Tex4_perforated_0148.jpg,9_fg_Tex5_banded_0121.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,32,6_bg_Tex3_bubbly_0082.jpg,5_fg_Tex3_dark0.25_meshed_0150.jpg,3
0,23,Male,60,50,100,-98,-135,0.7000000000000001,33,8_bg_Tex4_perforated_0148.jpg,7_fg_Tex4_dark0.5_paisley_0104.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,34,2_bg_Tex1_gauzy_0194.jpg,1_fg_Tex1_grid_0016.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,35,8_bg_Tex4_perforated_0148.jpg,1_fg_Tex1_dark0.5_grid_0016.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,36,8_bg_Tex4_perforated_0148.jpg,9_fg_Tex5_dark0.5_banded_0121.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,37,8_bg_Tex4_perforated_0148.jpg,7_fg_Tex4_dark0.25_paisley_0104.jpg,4
0,23,Male,60,50,100,-98,-135,0.7000000000000001,38,10_bg_Tex5_striped_0088.jpg,9_fg_Tex5_dark0.25_banded_0121.jpg,3
0,23,Male,60,50,100,-98,-135,0.7000000000000001,39,4_bg_Tex2_marbled_0173.jpg,3_fg_Tex2_pippin0225.tif,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,40,4_bg_Tex2_marbled_0173.jpg,9_fg_Tex5_banded_0121.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,41,10_bg_Tex5_striped_0088.jpg,3_fg_Tex2_pippin0225.tif,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,42,10_bg_Tex5_striped_0088.jpg,3_fg_Tex2_dark0.5_pippin0225.tif,4
0,23,Male,60,50,100,-98,-135,0.7000000000000001,43,10_bg_Tex5_striped_0088.jpg,1_fg_Tex1_dark0.5_grid_0016.jpg,4
0,23,Male,60,50,100,-98,-135,0.7000000000000001,44,8_bg_Tex4_perforated_0148.jpg,5_fg_Tex3_dark0.5_meshed_0150.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,45,8_bg_Tex4_perforated_0148.jpg,7_fg_Tex4_dark0.5_paisley_0104.jpg,4
0,23,Male,60,50,100,-98,-135,0.7000000000000001,46,8_bg_Tex4_perforated_0148.jpg,1_fg_Tex1_grid_0016.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,47,4_bg_Tex2_marbled_0173.jpg,7_fg_Tex4_dark0.5_paisley_0104.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,48,8_bg_Tex4_perforated_0148.jpg,5_fg_Tex3_meshed_0150.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,49,10_bg_Tex5_striped_0088.jpg,7_fg_Tex4_dark0.5_paisley_0104.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,50,6_bg_Tex3_bubbly_0082.jpg,7_fg_Tex4_paisley_0104.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,51,4_bg_Tex2_marbled_0173.jpg,1_fg_Tex1_dark0.25_grid_0016.jpg,2
0,23,Male,60,50,100,-98,-135,0.7000000000000001,52,2_bg_Tex1_gauzy_0194.jpg,5_fg_Tex3_dark0.25_meshed_0150.jpg,1
0,23,Male,60,50,100,-98,-135,0.7000000000000001,53,4_bg_Tex2_marbled_0173.jpg,7_fg_Tex4_paisley_0104.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,54,10_bg_Tex5_striped_0088.jpg,3_fg_Tex2_dark0.25_pippin0225.tif,2
0,23,Male,60,50,100,-98,-135,0.7000000000000001,55,2_bg_Tex1_gauzy_0194.jpg,5_fg_Tex3_dark0.5_meshed_0150.jpg,2
0,23,Male,60,50,100,-98,-135,0.7000000000000001,56,2_bg_Tex1_gauzy_0194.jpg,7_fg_Tex4_paisley_0104.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,57,8_bg_Tex4_perforated_0148.jpg,9_fg_Tex5_dark0.25_banded_0121.jpg,4
0,23,Male,60,50,100,-98,-135,0.7000000000000001,58,10_bg_Tex5_striped_0088.jpg,5_fg_Tex3_meshed_0150.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,59,8_bg_Tex4_perforated_0148.jpg,3_fg_Tex2_pippin0225.tif,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,60,10_bg_Tex5_striped_0088.jpg,9_fg_Tex5_banded_0121.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,61,8_bg_Tex4_perforated_0148.jpg,7_fg_Tex4_dark0.25_paisley_0104.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,62,4_bg_Tex2_marbled_0173.jpg,1_fg_Tex1_dark0.5_grid_0016.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,63,10_bg_Tex5_striped_0088.jpg,9_fg_Tex5_dark0.5_banded_0121.jpg,4
0,23,Male,60,50,100,-98,-135,0.7000000000000001,64,2_bg_Tex1_gauzy_0194.jpg,1_fg_Tex1_dark0.25_grid_0016.jpg,1
0,23,Male,60,50,100,-98,-135,0.7000000000000001,65,8_bg_Tex4_perforated_0148.jpg,9_fg_Tex5_dark0.5_banded_0121.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,66,2_bg_Tex1_gauzy_0194.jpg,7_fg_Tex4_dark0.5_paisley_0104.jpg,4
0,23,Male,60,50,100,-98,-135,0.7000000000000001,67,8_bg_Tex4_perforated_0148.jpg,1_fg_Tex1_dark0.5_grid_0016.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,68,6_bg_Tex3_bubbly_0082.jpg,5_fg_Tex3_dark0.25_meshed_0150.jpg,3
0,23,Male,60,50,100,-98,-135,0.7000000000000001,69,10_bg_Tex5_striped_0088.jpg,1_fg_Tex1_dark0.25_grid_0016.jpg,3
0,23,Male,60,50,100,-98,-135,0.7000000000000001,70,4_bg_Tex2_marbled_0173.jpg,5_fg_Tex3_meshed_0150.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,71,4_bg_Tex2_marbled_0173.jpg,5_fg_Tex3_dark0.5_meshed_0150.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,72,2_bg_Tex1_gauzy_0194.jpg,3_fg_Tex2_dark0.5_pippin0225.tif,3
0,23,Male,60,50,100,-98,-135,0.7000000000000001,73,8_bg_Tex4_perforated_0148.jpg,1_fg_Tex1_dark0.25_grid_0016.jpg,5
0,23,Male,60,50,100,-98,-135,0.7000000000000001,74,6_bg_Tex3_bubbly_0082.jpg,3_fg_Tex2_dark0.5_pippin0225.tif,3
0,23,Male,60,50,100,-98,-135,0.7000000000000001,75,10_bg_Tex5_striped_0088.jpg,5_fg_Tex3_dark0.5_meshed_0150.jpg,3
