Y,pxR,pxG,pxB
1.321934538348803123e+01,3.300090142683931860e-01,3.872532256873735812e-01,4.130563359485535657e-01
1.324865657059110902e+01,3.303620510371523267e-01,3.876601716005030340e-01,4.135127791770442096e-01
1.327796775769418680e+01,3.307146840335777327e-01,3.880666444080543287e-01,4.139687164066374603e-01
1.330727894479726459e+01,3.310669146092724002e-01,3.884726457026146385e-01,4.144241493134100951e-01
1.333659013190034237e+01,3.314187441083494834e-01,3.888781770679158312e-01,4.148790795642096629e-01
1.336590131900342016e+01,3.317701738674902479e-01,3.892832400789034697e-01,4.153335088167250388e-01
1.339521250610649616e+01,3.321212052160011918e-01,3.896878363018042579e-01,4.157874387195570898e-01
1.342452369320957395e+01,3.324718394758707785e-01,3.900919672941936533e-01,4.162408709122881745e-01
1.345383488031265173e+01,3.328220779618256131e-01,3.904956346050622029e-01,4.166938070255510329e-01
1.348314606741572952e+01,3.331719219813865651e-01,3.908988397748814902e-01,4.171462486810968429e-01
1.351245725451880730e+01,3.335213728349226692e-01,3.913015843356695278e-01,4.175981974918629991e-01
1.354176844162188509e+01,3.338704318157068029e-01,3.917038698110550943e-01,4.180496550620400598e-01
1.357107962872496287e+01,3.342191002099693109e-01,3.921056977163420165e-01,4.185006229871378047e-01
1.360039081582804066e+01,3.345673792969510729e-01,3.925070695585724523e-01,4.189511028540509052e-01
1.362970200293111844e+01,3.349152703489570726e-01,3.929079868365895067e-01,4.194010962411240939e-01
1.365901319003419623e+01,3.352627746314084667e-01,3.933084510410992940e-01,4.198506047182161138e-01
1.368832437713727401e+01,3.356098934028945990e-01,3.937084636547329430e-01,4.202996298467640002e-01
1.371763556424035180e+01,3.359566279152244594e-01,3.941080261521069938e-01,4.207481731798455860e-01
1.374694675134342958e+01,3.363029794134774209e-01,3.945071399998840156e-01,4.211962362622423406e-01
1.377625793844650737e+01,3.366489491360540320e-01,3.949058066568321701e-01,4.216438206305014313e-01
1.380556912554958515e+01,3.369945383147257001e-01,3.953040275738848308e-01,4.220909278129966191e-01
1.383488031265266116e+01,3.373397481746841509e-01,3.957018041941985920e-01,4.225375593299892096e-01
1.386419149975573895e+01,3.376845799345909449e-01,3.960991379532117773e-01,4.229837166936883941e-01
1.389350268685881673e+01,3.380290348066249395e-01,3.964960302787019497e-01,4.234294014083102020e-01
1.392281387396189452e+01,3.383731139965314716e-01,3.968924825908424769e-01,4.238746149701374533e-01
1.395212506106497230e+01,3.387168187036695977e-01,3.972884963022592641e-01,4.243193588675772121e-01
1.398143624816805008e+01,3.390601501210586677e-01,3.976840728180865980e-01,4.247636345812194625e-01
1.401074743527112787e+01,3.394031094354261757e-01,3.980792135360224915e-01,4.252074435838940625e-01
1.404005862237420565e+01,3.397456978272529460e-01,3.984739198463832510e-01,4.256507873407275877e-01
1.406936980947728344e+01,3.400879164708196511e-01,3.988681931321582108e-01,4.260936673091997307e-01
1.409868099658036122e+01,3.404297665342520540e-01,3.992620347690631899e-01,4.265360849391989784e-01
1.412799218368343901e+01,3.407712491795658050e-01,3.996554461255939494e-01,4.269780416730779016e-01
1.415730337078651679e+01,3.411123655627112949e-01,4.000484285630787062e-01,4.274195389457077776e-01
1.418661455788959458e+01,3.414531168336175093e-01,4.004409834357309794e-01,4.278605781845327694e-01
1.421592574499267236e+01,3.417935041362359372e-01,4.008331120907008827e-01,4.283011608096238265e-01
1.424523693209575015e+01,3.421335286085842031e-01,4.012248158681265275e-01,4.287412882337317543e-01
1.427454811919882793e+01,3.424731913827881447e-01,4.016160961011851493e-01,4.291809618623397826e-01
1.430385930630190572e+01,3.428124935851250554e-01,4.020069541161430116e-01,4.296201830937161903e-01
1.433317049340498173e+01,3.431514363360658737e-01,4.023973912324056990e-01,4.300589533189654312e-01
1.436248168050805951e+01,3.434900207503162051e-01,4.027874087625675226e-01,4.304972739220802036e-01
1.439179286761113730e+01,3.438282479368583444e-01,4.031770080124604250e-01,4.309351462799914101e-01
1.442110405471421508e+01,3.441661189989922986e-01,4.035661902812022750e-01,4.313725717626191170e-01
1.445041524181729287e+01,3.445036350343757547e-01,4.039549568612454400e-01,4.318095517329221811e-01
1.447972642892037065e+01,3.448407971350649359e-01,4.043433090384240258e-01,4.322460875469474884e-01
1.450903761602344844e+01,3.451776063875541811e-01,4.047312480920012834e-01,4.326821805538793031e-01
1.453834880312652622e+01,3.455140638728153579e-01,4.051187752947164045e-01,4.331178320960874517e-01
1.456765999022960401e+01,3.458501706663373310e-01,4.055058919128306516e-01,4.335530435091755619e-01
1.459697117733268179e+01,3.461859278381643201e-01,4.058925992061735988e-01,4.339878161220288022e-01
1.462628236443575958e+01,3.465213364529350359e-01,4.062788984281884286e-01,4.344221512568607890e-01
1.465559355153883736e+01,3.468563975699196500e-01,4.066647908259771182e-01,4.348560502292607155e-01
1.468490473864191515e+01,3.471911122430584862e-01,4.070502776403450707e-01,4.352895143482394813e-01
1.471421592574499293e+01,3.475254815209994352e-01,4.074353601058454677e-01,4.357225449162756559e-01
1.474352711284807071e+01,3.478595064471340925e-01,4.078200394508231796e-01,4.361551432293612751e-01
1.477283829995114672e+01,3.481931880596352280e-01,4.082043168974581748e-01,4.365873105770465834e-01
1.480214948705422451e+01,3.485265273914936457e-01,4.085881936618087074e-01,4.370190482424851086e-01
1.483146067415730229e+01,3.488595254705529336e-01,4.089716709538538386e-01,4.374503575024777935e-01
1.486077186126038008e+01,3.491921833195463232e-01,4.093547499775361254e-01,4.378812396275168495e-01
1.489008304836345786e+01,3.495245019561317168e-01,4.097374319308033086e-01,4.383116958818297215e-01
1.491939423546653565e+01,3.498564823929267709e-01,4.101197180056498359e-01,4.387417275234217207e-01
1.494870542256961343e+01,3.501881256375439788e-01,4.105016093881585504e-01,4.391713358041190451e-01
1.497801660967269122e+01,3.505194326926246440e-01,4.108831072585408251e-01,4.396005219696114130e-01
1.500732779677576900e+01,3.508504796290215499e-01,4.112655807913506156e-01,4.400318661540083554e-01
1.503663898387884679e+01,3.511814172070040208e-01,4.116517600914751385e-01,4.404705146206501776e-01
1.506595017098192457e+01,3.515120209697807363e-01,4.120375381208383203e-01,4.409087243259079969e-01
1.509526135808500236e+01,3.518422919031206630e-01,4.124229160870079847e-01,4.413464965814237195e-01
1.512457254518808014e+01,3.521722309879727342e-01,4.128078951915480355e-01,4.417838326923196890e-01
1.515388373229115793e+01,3.525018392004984347e-01,4.131924766300600904e-01,4.422207339572434837e-01
1.518319491939423571e+01,3.528311175121043863e-01,4.135766615922247258e-01,4.426572016684134914e-01
1.521250610649731350e+01,3.531600668894748773e-01,4.139604512618421661e-01,4.430932371116625412e-01
1.524181729360039128e+01,3.534886882946036146e-01,4.143438468168730293e-01,4.435288415664826456e-01
1.527112848070346729e+01,3.538169826848254762e-01,4.147268494294782948e-01,4.439640163060684097e-01
1.530043966780654507e+01,3.541449510128484301e-01,4.151094602660591049e-01,4.443987625973603306e-01
1.532975085490962286e+01,3.544725942267840102e-01,4.154916804872961777e-01,4.448330817010878180e-01
1.535906204201270064e+01,3.547999132701786795e-01,4.158735112481889984e-01,4.452669748718114939e-01
1.538837322911577843e+01,3.551269090820443619e-01,4.162549536980944542e-01,4.457004433579658254e-01
1.541768441621885621e+01,3.554535825968889173e-01,4.166360089807653044e-01,4.461334884019003688e-01
1.544699560332193400e+01,3.557799347447463956e-01,4.170166782343880940e-01,4.465661112399215149e-01
1.547630679042501178e+01,3.561059664512064571e-01,4.173969625916212345e-01,4.469983131023335110e-01
1.550561797752808957e+01,3.564316786374442936e-01,4.177768631796320853e-01,4.474300952134793175e-01
1.553492916463116735e+01,3.567570722202500488e-01,4.181563811201342018e-01,4.478614587917805756e-01
1.556424035173424514e+01,3.570821481120580176e-01,4.185355175294239172e-01,4.482924050497780200e-01
1.559355153883732292e+01,3.574069072209749010e-01,4.189142735184172572e-01,4.487229351941708355e-01
1.562286272594040071e+01,3.577313504508092823e-01,4.192926501926851901e-01,4.491530504258562373e-01
1.565217391304347849e+01,3.580554787010993834e-01,4.196706486524907631e-01,4.495827519399681060e-01
1.568148510014655628e+01,3.583792928671413192e-01,4.200482699928231867e-01,4.500120409259161236e-01
1.571079628724963229e+01,3.587027938400172422e-01,4.204255153034340275e-01,4.504409185674235205e-01
1.574010747435271007e+01,3.590259825066229871e-01,4.208023856688718478e-01,4.508693860425655453e-01
1.576941866145578786e+01,3.593488597496952153e-01,4.211788821685166773e-01,4.512974445238066568e-01
1.579872984855886564e+01,3.596714264478383383e-01,4.215550058766144859e-01,4.517250951780383827e-01
1.582804103566194343e+01,3.599936834755525505e-01,4.219307578623111565e-01,4.521523391666157354e-01
1.585735222276502121e+01,3.603156317032593647e-01,4.223061391896862360e-01,4.525791776453944593e-01
1.588666340986809900e+01,3.606372719973297003e-01,4.226811509177861859e-01,4.530056117647671687e-01
1.591597459697117678e+01,3.609586052201078088e-01,4.230557941006582445e-01,4.534316426696992641e-01
1.594528578407425456e+01,3.612796322299398066e-01,4.234300697873820685e-01,4.538572714997649027e-01
1.597459697117733235e+01,3.616003538811979334e-01,4.238039790221038161e-01,4.542824993891826924e-01
1.600390815828041013e+01,3.619207710243070863e-01,4.241775228440671230e-01,4.547073274668502196e-01
1.603321934538348614e+01,3.622408845057695226e-01,4.245507022876462977e-01,4.551317568563795768e-01
1.606253053248656570e+01,3.625606951681911716e-01,4.249235183823773521e-01,4.555557886761315567e-01
1.609184171958964171e+01,3.628802038503050609e-01,4.252959721529897541e-01,4.559794240392500697e-01
1.612115290669272127e+01,3.631994113869979612e-01,4.256680646194377915e-01,4.564026640536962276e-01
1.615046409379579728e+01,3.635183186093333130e-01,4.260397967969316024e-01,4.568255098222816502e-01
1.617977528089887684e+01,3.638369263445766499e-01,4.264111696959677067e-01,4.572479624427026601e-01
1.620908646800195285e+01,3.641552354162198024e-01,4.267821843223597589e-01,4.576700230075725906e-01
1.623839765510503241e+01,3.644732466440046559e-01,4.271528416772685244e-01,4.580916926044553694e-01
1.626770884220810842e+01,3.647909608439467988e-01,4.275231427572320220e-01,4.585129723158974935e-01
1.629702002931118798e+01,3.651083788283591147e-01,4.278930885541953333e-01,4.589338632194611134e-01
1.632633121641426399e+01,3.654255014058759299e-01,4.282626800555398572e-01,4.593543663877552863e-01
1.635564240351734355e+01,3.657423293814755505e-01,4.286319182441128972e-01,4.597744828884685053e-01
1.638495359062041956e+01,3.660588635565031335e-01,4.290008040982564164e-01,4.601942137843995639e-01
1.641426477772349557e+01,3.663751047286945561e-01,4.293693385918357919e-01,4.606135601334896412e-01
1.644357596482657513e+01,3.666910536921982322e-01,4.297375226942687365e-01,4.610325229888525556e-01
1.647288715192965114e+01,3.670067112375978713e-01,4.301053573705528876e-01,4.614511033988059063e-01
1.650219833903273070e+01,3.673220781519343503e-01,4.304728435812947840e-01,4.618693024069017161e-01
1.653150952613580671e+01,3.676371552187291392e-01,4.308399822827370107e-01,4.622871210519564067e-01
1.656082071323888627e+01,3.679519432180046734e-01,4.312067744267858993e-01,4.627045603680809416e-01
1.659013190034196228e+01,3.682664429263070027e-01,4.315732209610393943e-01,4.631216213847106911e-01
1.661944308744504184e+01,3.685806551167276623e-01,4.319393228288139208e-01,4.635383051266349086e-01
1.664875427454811785e+01,3.688945805589243787e-01,4.323050809691709739e-01,4.639546126140259852e-01
1.667806546165119741e+01,3.692082200191427188e-01,4.326704963169445972e-01,4.643705448624686483e-01
1.670737664875427342e+01,3.695215742602373510e-01,4.330355698027673061e-01,4.647861028829884944e-01
1.673668783585735298e+01,3.698346440416924730e-01,4.334003023530968446e-01,4.652012876820809661e-01
1.676599902296042899e+01,3.701474301196430172e-01,4.337646948902417754e-01,4.656161002617394962e-01
1.679531021006350855e+01,3.704599332468953010e-01,4.341287483323879592e-01,4.660305416194837069e-01
1.682462139716658456e+01,3.707721541729469550e-01,4.344924635936236457e-01,4.664446127483871662e-01
1.685393258426966412e+01,3.710840936440079063e-01,4.348558415839655633e-01,4.668583146371053094e-01
1.688324377137274013e+01,3.713957524030199742e-01,4.352188832093834003e-01,4.672716482699028062e-01
1.691255495847581614e+01,3.717071311896763541e-01,4.355815893718259502e-01,4.676846146266807613e-01
1.694186614557889570e+01,3.720182307404434896e-01,4.359439609692449258e-01,4.680972146830039149e-01
1.697117733268197171e+01,3.723290517885782247e-01,4.363059988956202173e-01,4.685094494101271212e-01
1.700048851978505127e+01,3.726395950641481769e-01,4.366677040409843724e-01,4.689213197750224382e-01
1.702979970688812728e+01,3.729498612940522762e-01,4.370290772914466326e-01,4.693328267404048848e-01
1.705911089399120684e+01,3.732598512020380288e-01,4.373901195292171917e-01,4.697439712647593080e-01
1.708842208109428285e+01,3.735695655087218348e-01,4.377508316326311211e-01,4.701547543023658626e-01
1.711773326819736241e+01,3.738790049316078057e-01,4.381112144761721283e-01,4.705651768033260463e-01
1.714704445530043841e+01,3.741881701851056952e-01,4.384712689304957056e-01,4.709752397135881230e-01
1.717635564240351798e+01,3.744970619805507162e-01,4.388309958624530549e-01,4.713849439749725478e-01
1.720566682950659398e+01,3.748056810262208050e-01,4.391903961351139585e-01,4.717942905251971131e-01
1.723497801660967355e+01,3.751140280273556615e-01,4.395494706077897606e-01,4.722032802979020949e-01
1.726428920371274955e+01,3.754221036861749572e-01,4.399082201360560718e-01,4.726119142226746783e-01
1.729360039081582912e+01,3.757299087018960426e-01,4.402666455717757499e-01,4.730201932250737706e-01
1.732291157791890512e+01,3.760374437707520445e-01,4.406247477631208831e-01,4.734281182266545374e-01
1.735222276502198469e+01,3.763447095860094627e-01,4.409825275545956047e-01,4.738356901449923275e-01
1.738153395212506069e+01,3.766517068379858224e-01,4.413399857870576870e-01,4.742429098937067100e-01
1.741084513922813670e+01,3.769584362140677714e-01,4.416971232977408568e-01,4.746497783824854544e-01
1.744015632633121626e+01,3.772648983987274551e-01,4.420539409202763337e-01,4.750562965171082341e-01
1.746946751343429227e+01,3.775710940735402255e-01,4.424104394847145350e-01,4.754624651994698303e-01
1.749877870053737183e+01,3.778770239172021816e-01,4.427666198175465029e-01,4.758682853276035019e-01
1.752808988764044784e+01,3.781826886055461578e-01,4.431224827417251100e-01,4.762737577957042445e-01
1.755740107474352740e+01,3.784880888115595976e-01,4.434780290766863198e-01,4.766788834941516617e-01
1.758671226184660341e+01,3.787932252054004856e-01,4.438332596383699480e-01,4.770836633095325019e-01
1.761602344894968297e+01,3.790980984544142784e-01,4.441881752392405347e-01,4.774880981246634737e-01
1.764533463605275898e+01,3.794027092231506693e-01,4.445427766883079390e-01,4.778921888186135614e-01
1.767464582315583854e+01,3.797070581733792971e-01,4.448970647911479337e-01,4.782959362667263958e-01
1.770395701025891455e+01,3.800111459641059009e-01,4.452510403499223557e-01,4.786993413406418485e-01
1.773326819736199411e+01,3.803149732515896386e-01,4.456047041633993677e-01,4.791024049083186798e-01
1.776257938446507012e+01,3.806185406893576317e-01,4.459580570269733313e-01,4.795051278340554668e-01
1.779189057156814968e+01,3.809218489282212849e-01,4.463110997326849572e-01,4.799075109785129190e-01
1.782120175867122569e+01,3.812248986162927733e-01,4.466638330692406234e-01,4.803095551987346390e-01
1.785051294577430170e+01,3.815276903989993640e-01,4.470162578220323590e-01,4.807112613481687724e-01
1.787982413287738126e+01,3.818302249190998476e-01,4.473683747731568849e-01,4.811126302766889906e-01
1.790913531998045727e+01,3.821325028167000815e-01,4.477201847014349312e-01,4.815136628306151412e-01
1.793844650708353683e+01,3.824345247292668115e-01,4.480716883824307217e-01,4.819143598527346195e-01
1.796775769418661284e+01,3.827362912916453808e-01,4.484228865884704041e-01,4.823147221823222974e-01
1.799706888128969240e+01,3.830378031360721636e-01,4.487737800886614781e-01,4.827147506551613954e-01
1.802638006839276841e+01,3.833390608921907750e-01,4.491243696489108927e-01,4.831144461035637439e-01
1.805569125549584797e+01,3.836400651870673362e-01,4.494746560319440309e-01,4.835138093563897677e-01
1.808500244259892398e+01,3.839408166452039084e-01,4.498246399973230281e-01,4.839128412390685252e-01
1.811431362970200354e+01,3.842413158885546465e-01,4.501743223014650352e-01,4.843115425736177482e-01
1.814362481680507955e+01,3.845415635365387330e-01,4.505237036976602050e-01,4.847099141786633814e-01
1.817293600390815911e+01,3.848415602060559770e-01,4.508727849360900652e-01,4.851079568694592337e-01
1.820224719101123512e+01,3.851413065115006917e-01,4.512215667638448946e-01,4.855056714579060739e-01
1.823155837811431468e+01,3.854408030647757388e-01,4.515700499249421518e-01,4.859030587525714484e-01
1.826086956521739069e+01,3.857400504753066839e-01,4.519182351603434067e-01,4.863001195587083325e-01
1.829018075232046669e+01,3.860390493500560627e-01,4.522661232079722149e-01,4.866968546782743932e-01
1.831949193942354626e+01,3.863378002935373701e-01,4.526137148027314372e-01,4.870932649099506961e-01
1.834880312652662226e+01,3.866363039078276609e-01,4.529610106765204480e-01,4.874893510491605242e-01
1.837811431362970183e+01,3.869345607925831487e-01,4.533080115582521774e-01,4.878851138880878624e-01
1.840742550073277783e+01,3.872325715450510852e-01,4.536547181738699863e-01,4.882805542156957168e-01
1.843673668783585740e+01,3.875303367600843596e-01,4.540011312463650972e-01,4.886756728177447662e-01
1.846604787493893340e+01,3.878278570301542660e-01,4.543472514957924147e-01,4.890704704768110700e-01
1.849535906204201297e+01,3.881251329453638266e-01,4.546930796392880114e-01,4.894649479723046648e-01
1.852467024914508897e+01,3.884221650934617798e-01,4.550386163910850601e-01,4.898591060804868835e-01
1.855398143624816854e+01,3.887189540598543491e-01,4.553838624625305975e-01,4.902529455744885634e-01
1.858329262335124454e+01,3.890155004276198425e-01,4.557288185621011789e-01,4.906464672243273650e-01
1.861260381045432410e+01,3.893118047775203650e-01,4.560734853954196977e-01,4.910396717969256475e-01
1.864191499755740011e+01,3.896078676880141978e-01,4.564178636652713172e-01,4.914325600561275098e-01
1.867122618466047967e+01,3.899036897352710640e-01,4.567619540716189031e-01,4.918251327627162772e-01
1.870053737176355568e+01,3.901992714931818429e-01,4.571057573116190098e-01,4.922173906744315430e-01
1.872984855886663524e+01,3.904946135333726698e-01,4.574492740796379797e-01,4.926093345459863215e-01
1.875915974596971125e+01,3.907897164252172040e-01,4.577925050672669305e-01,4.930009651290837014e-01
1.878847093307278726e+01,3.910845807358488413e-01,4.581354509633376315e-01,4.933922831724337765e-01
1.881778212017586682e+01,3.913792070301729265e-01,4.584781124539377140e-01,4.937832894217704105e-01
1.884709330727894283e+01,3.916735958708795762e-01,4.588204902224254367e-01,4.941739846198675012e-01
1.887640449438202239e+01,3.919677478184550035e-01,4.591625849494458400e-01,4.945643695065556900e-01
1.890571568148509840e+01,3.922616634311938966e-01,4.595043973129447901e-01,4.949544448187382928e-01
1.893502686858817796e+01,3.925553432652114649e-01,4.598459279881846329e-01,4.953442112904080652e-01
1.896433805569125397e+01,3.928487878744552630e-01,4.601871776477581832e-01,4.957336696526624675e-01
1.899364924279433353e+01,3.931419978107168478e-01,4.605281469616042678e-01,4.961228206337204849e-01
1.902296042989740954e+01,3.934349736236437689e-01,4.608688365970217693e-01,4.965116649589377817e-01
1.905227161700048910e+01,3.937277158607507821e-01,4.612092472186845038e-01,4.969002033508228555e-01
1.908158280410356511e+01,3.940202250674316731e-01,4.615493794886551537e-01,4.972884365290524689e-01
1.911089399120664467e+01,3.943125017869706372e-01,4.618892340664000895e-01,4.976763652104871927e-01
1.914020517830972068e+01,3.946045465605538261e-01,4.622288116088030807e-01,4.980639901091867272e-01
1.916951636541280024e+01,3.948963599272803382e-01,4.625681127701797846e-01,4.984513119364255562e-01
1.919882755251587625e+01,3.951879424241735994e-01,4.629071382022914016e-01,4.988383314007074909e-01
1.922813873961895581e+01,3.954792945861928533e-01,4.632458885543589422e-01,4.992250492077814905e-01
1.925744992672203182e+01,3.957704169462435972e-01,4.635843644730766044e-01,4.996114660606559288e-01
1.928676111382510783e+01,3.960613100351886295e-01,4.639225666026258743e-01,4.999975826596140815e-01
1.931607230092818739e+01,3.963519743818601504e-01,4.642604955846889037e-01,5.003833997022284485e-01
1.934538348803126340e+01,3.966424105130684774e-01,4.645981520584620550e-01,5.007689178833757415e-01
1.937469467513434296e+01,3.969326189536153682e-01,4.649355366606693352e-01,5.011541378952510950e-01
1.940400586223741897e+01,3.972226002263024580e-01,4.652726500255757736e-01,5.015390604273826103e-01
1.943331704934049853e+01,3.975123548519429173e-01,4.656094927850006893e-01,5.019236861666463989e-01
1.946262823644357454e+01,3.978018833493719986e-01,4.659460655683306807e-01,5.023080157972797943e-01
1.949193942354665410e+01,3.980911862354576392e-01,4.662823690025327261e-01,5.026920500008960069e-01
1.952125061064973011e+01,3.983802640251101757e-01,4.666184037121672845e-01,5.030757894564981125e-01
1.955056179775280967e+01,3.986691172312938347e-01,4.669541703194010074e-01,5.034592348404935969e-01
1.957987298485588568e+01,3.989577463650356148e-01,4.672896694440196730e-01,5.038423868267072336e-01
1.960918417195896524e+01,3.992461519354365551e-01,4.676249017034407873e-01,5.042252460863952956e-01
1.963849535906204125e+01,3.995343344496815607e-01,4.679598677127261297e-01,5.046078132882596545e-01
1.966780654616512081e+01,3.998222944130490619e-01,4.682945680845945757e-01,5.049900890984608814e-01
1.969711773326819682e+01,4.001100323289217831e-01,4.686290034294339768e-01,5.053720741806315697e-01
1.972642892037127282e+01,4.003975486987961796e-01,4.689631743553142607e-01,5.057537691958904347e-01
1.975574010747435238e+01,4.006848440222919860e-01,4.692970814679991443e-01,5.061351748028549702e-01
1.978505129457742839e+01,4.009719187971627630e-01,4.696307253709584018e-01,5.065162916576551044e-01
1.981436248168050795e+01,4.012587735193050564e-01,4.699641066653802990e-01,5.068971204139460784e-01
1.984367366878358396e+01,4.015454086827685565e-01,4.702972259501830843e-01,5.072776617229215468e-01
1.987298485588666352e+01,4.018318247797649234e-01,4.706300838220274785e-01,5.076579162333265671e-01
1.990229604298973953e+01,4.021180223006779464e-01,4.709626808753282767e-01,5.080378845914705899e-01
1.993160723009281909e+01,4.024040017340732578e-01,4.712950177022658949e-01,5.084175674412398926e-01
1.996091841719589510e+01,4.026897635667068820e-01,4.716270948927985818e-01,5.087969654241106809e-01
1.999022960429897466e+01,4.029753082835352274e-01,4.719589130346738548e-01,5.091760791791613006e-01
2.001954079140205067e+01,4.032472730943123529e-01,4.722693787504711471e-01,5.095868725361079044e-01
2.004885197850513023e+01,4.035123645201887932e-01,4.725690786382443220e-01,5.100133011252092619e-01
2.007816316560820624e+01,4.037772694745173085e-01,4.728685679332361169e-01,5.104393715413806376e-01
2.010747435271128580e+01,4.040419883415303226e-01,4.731678470642943779e-01,5.108650846840221416e-01
2.013678553981436181e+01,4.043065215041489191e-01,4.734669164588231061e-01,5.112904414487772220e-01
2.016609672691743782e+01,4.045708693439884485e-01,4.737657765427892853e-01,5.117154427275550921e-01
2.019540791402051738e+01,4.048350322413651892e-01,4.740644277407299323e-01,5.121400894085517130e-01
2.022471910112359339e+01,4.050990105753018988e-01,4.743628704757582581e-01,5.125643823762723317e-01
2.025403028822667295e+01,4.053628047235346976e-01,4.746611051695708294e-01,5.129883225115522416e-01
2.028334147532974896e+01,4.056264150625186193e-01,4.749591322424537854e-01,5.134119106915780995e-01
2.031265266243282852e+01,4.058898419674337732e-01,4.752569521132896657e-01,5.138351477899095743e-01
2.034196384953590453e+01,4.061530858121918386e-01,4.755545651995639056e-01,5.142580346764996646e-01
2.037127503663898409e+01,4.064161469694413942e-01,4.758519719173711637e-01,5.146805722177157927e-01
2.040058622374206010e+01,4.066790258105738576e-01,4.761491726814219283e-01,5.151027612763605656e-01
2.042989741084513966e+01,4.069417227057305353e-01,4.764461679050491227e-01,5.155246027116923146e-01
2.045920859794821567e+01,4.072042380238065640e-01,4.767429580002139344e-01,5.159460973794448568e-01
2.048851978505129523e+01,4.074665721324588485e-01,4.770395433775128646e-01,5.163672461318484785e-01
2.051783097215437124e+01,4.077287253981102810e-01,4.773359244461833351e-01,5.167880498176493642e-01
2.054714215925745080e+01,4.079906981859559578e-01,4.776321016141105158e-01,5.172085092821301355e-01
2.057645334636052681e+01,4.082524908599697855e-01,4.779280752878332650e-01,5.176286253671288362e-01
2.060576453346360637e+01,4.085141037829089217e-01,4.782238458725502905e-01,5.180483989110592491e-01
2.063507572056668238e+01,4.087755373163197148e-01,4.785194137721266450e-01,5.184678307489298810e-01
2.066438690766975839e+01,4.090367918205444764e-01,4.788147793890995541e-01,5.188869217123636135e-01
2.069369809477283795e+01,4.092978676547253669e-01,4.791099431246843010e-01,5.193056726296165770e-01
2.072300928187591396e+01,4.095587651768113902e-01,4.794049053787807768e-01,5.197240843255974685e-01
2.075232046897899352e+01,4.098194847435631116e-01,4.796996665499792534e-01,5.201421576218863141e-01
2.078163165608206953e+01,4.100800267105584318e-01,4.799942270355661567e-01,5.205598933367533432e-01
2.081094284318514909e+01,4.103403914321981927e-01,4.802885872315305060e-01,5.209772922851775290e-01
2.084025403028822510e+01,4.106005792617110628e-01,4.805827475325692988e-01,5.213943552788651292e-01
2.086956521739130466e+01,4.108605905511599210e-01,4.808767083320937274e-01,5.218110831262681160e-01
2.089887640449438067e+01,4.111204256514461308e-01,4.811704700222348974e-01,5.222274766326020501e-01
2.092818759159746023e+01,4.113800849123155357e-01,4.814640329938496000e-01,5.226435365998649551e-01
2.095749877870053623e+01,4.116395686823638989e-01,4.817573976365262522e-01,5.230592638268544148e-01
2.098680996580361580e+01,4.118988773090417332e-01,4.820505643385903927e-01,5.234746591091858914e-01
2.101612115290669180e+01,4.121580111386594081e-01,4.823435334871105651e-01,5.238897232393106007e-01
2.104543234000977137e+01,4.124169705163934219e-01,4.826363054679039255e-01,5.243044570065324983e-01
2.107474352711284737e+01,4.126757557862901216e-01,4.829288806655419597e-01,5.247188611970263761e-01
2.110405471421592694e+01,4.129343672912721974e-01,4.832212594633559788e-01,5.251329365938549598e-01
2.113336590131900294e+01,4.131928053731428463e-01,4.835134422434426704e-01,5.255466839769858955e-01
2.116267708842207895e+01,4.134510703725912673e-01,4.838054293866697608e-01,5.259601041233091800e-01
2.119198827552515851e+01,4.137091626291980462e-01,4.840972212726815660e-01,5.263731978066540362e-01
2.122129946262823452e+01,4.139670824814392081e-01,4.843888182799043207e-01,5.267859657978057886e-01
2.125061064973131408e+01,4.142248302666926008e-01,4.846802207855516742e-01,5.271984088645224054e-01
2.127992183683439009e+01,4.144824063212415588e-01,4.849714291656300746e-01,5.276105277715511521e-01
2.130923302393746965e+01,4.147398109802803989e-01,4.852624437949444314e-01,5.280223232806456890e-01
2.133854421104054566e+01,4.149970445779200823e-01,4.855532650471028333e-01,5.284337961505812808e-01
2.136785539814362522e+01,4.152541074471915450e-01,4.858438932945227107e-01,5.288449471371724497e-01
2.139716658524670123e+01,4.155109999200518045e-01,4.861343289084354424e-01,5.292557769932878520e-01
2.142647777234978079e+01,4.157677223273886224e-01,4.864245722588919629e-01,5.296662864688671535e-01
2.145578895945285680e+01,4.160242749990245015e-01,4.867146237147678689e-01,5.300764763109366839e-01
2.148510014655593636e+01,4.162806582637227359e-01,4.870044836437686930e-01,5.304863472636252020e-01
2.151441133365901237e+01,4.165368724491910202e-01,4.872941524124350665e-01,5.308959000681798823e-01
2.154372252076209193e+01,4.167929178820864444e-01,4.875836303861479371e-01,5.313051354629813039e-01
2.157303370786516794e+01,4.170487948880212681e-01,4.878729179291332319e-01,5.317140541835597700e-01
2.160234489496824395e+01,4.173045037915658062e-01,4.881620154044677973e-01,5.321226569626097413e-01
2.163165608207132351e+01,4.175600449162545913e-01,4.884509231740836177e-01,5.325309445300062672e-01
2.166096726917439952e+01,4.178154185845899815e-01,4.887396415987733667e-01,5.329389176128189742e-01
2.169027845627747908e+01,4.180706251180471011e-01,4.890281710381951252e-01,5.333465769353279429e-01
2.171958964338055509e+01,4.183256648370790587e-01,4.893165118508776001e-01,5.337539232190382510e-01
