Y,pxR,pxG,pxB
1.966275659824047040e+01,3.929579581395501453e-01,4.527650932343378343e-01,5.109881835004245199e-01
1.969208211143694953e+01,3.932447487947912101e-01,4.530768045650839237e-01,5.113282855404894800e-01
1.972140762463343222e+01,3.935315394500322750e-01,4.533885158958300687e-01,5.116683875805543291e-01
1.975073313782991136e+01,3.938183301052733398e-01,4.537002272265762137e-01,5.120084896206192893e-01
1.978005865102639405e+01,3.941051207605144047e-01,4.540119385573223032e-01,5.123485916606841384e-01
1.980938416422287318e+01,3.943919114157554695e-01,4.543236498880683927e-01,5.126886937007490985e-01
1.983870967741935587e+01,3.946787020709965343e-01,4.546353612188145377e-01,5.130287957408139476e-01
1.986803519061583501e+01,3.949654927262375992e-01,4.549470725495606827e-01,5.133688977808789078e-01
1.989736070381231769e+01,3.952522833814786640e-01,4.552587838803067721e-01,5.137089998209437569e-01
1.992668621700879683e+01,3.955390740367197289e-01,4.555704952110529171e-01,5.140491018610087171e-01
1.995601173020527952e+01,3.958258646919607937e-01,4.558822065417990066e-01,5.143892039010735662e-01
1.998533724340175866e+01,3.961126553472018030e-01,4.561939178725451516e-01,5.147293059411385263e-01
2.001466275659824134e+01,3.963994460024429234e-01,4.565056292032912966e-01,5.150694079812033754e-01
2.004398826979472048e+01,3.966862366576839327e-01,4.568173405340373860e-01,5.154095100212683356e-01
2.007331378299120317e+01,3.969730273129250531e-01,4.571290518647834755e-01,5.157496120613331847e-01
2.010263929618768231e+01,3.972598179681660624e-01,4.574407631955296205e-01,5.160897141013981448e-01
2.013196480938416499e+01,3.975466086234071827e-01,4.577524745262757655e-01,5.164298161414629940e-01
2.016129032258064768e+01,3.978333992786482476e-01,4.580641858570218550e-01,5.167699181815279541e-01
2.019061583577712682e+01,3.981201899338892569e-01,4.583758971877680000e-01,5.171100202215928032e-01
2.021994134897360595e+01,3.984069805891303218e-01,4.586876085185140894e-01,5.174501222616577634e-01
2.024926686217008864e+01,3.986937712443713866e-01,4.589993198492602344e-01,5.177902243017226125e-01
2.027859237536657133e+01,3.989805618996125069e-01,4.593110311800063794e-01,5.181303263417875726e-01
2.030791788856305047e+01,3.992673525548535163e-01,4.596227425107524689e-01,5.184704283818524218e-01
2.033724340175952960e+01,3.995541432100945811e-01,4.599344538414985584e-01,5.188105304219173819e-01
2.036656891495601229e+01,3.998409338653356460e-01,4.602461651722447034e-01,5.191506324619822310e-01
2.039589442815249498e+01,4.001277245205767108e-01,4.605578765029908483e-01,5.194907345020471912e-01
2.042521994134897412e+01,4.004145151758177756e-01,4.608695878337369378e-01,5.198308365421120403e-01
2.045454545454545325e+01,4.007013058310588405e-01,4.611812991644830273e-01,5.201709385821770004e-01
2.048387096774193594e+01,4.009880964862999053e-01,4.614930104952291723e-01,5.205110406222418495e-01
2.051319648093841863e+01,4.012748871415409702e-01,4.618047218259753173e-01,5.208511426623068097e-01
2.054252199413489777e+01,4.015616777967820350e-01,4.621164331567214067e-01,5.211912447023716588e-01
2.057184750733137690e+01,4.018484684520230443e-01,4.624281444874674962e-01,5.215313467424366189e-01
2.060117302052785959e+01,4.021352591072641647e-01,4.627398558182136412e-01,5.218714487825014681e-01
2.063049853372434228e+01,4.024220497625052295e-01,4.630515671489597862e-01,5.222115508225664282e-01
2.065982404692082142e+01,4.027088404177462944e-01,4.633632784797058757e-01,5.225516528626312773e-01
2.068914956011730055e+01,4.029956310729873037e-01,4.636749898104519652e-01,5.228917549026962375e-01
2.071847507331378324e+01,4.032824217282283685e-01,4.639867011411981101e-01,5.232318569427610866e-01
2.074780058651026593e+01,4.035692123834694889e-01,4.642984124719442551e-01,5.235719589828260467e-01
2.077712609970674507e+01,4.038560030387104982e-01,4.646101238026903446e-01,5.239120610228908959e-01
2.080645161290322420e+01,4.041427936939515630e-01,4.649218351334364341e-01,5.242521630629558560e-01
2.083577712609970689e+01,4.044295843491926279e-01,4.652335464641825791e-01,5.245922651030207051e-01
2.086510263929618958e+01,4.047163750044337482e-01,4.655452577949287241e-01,5.249323671430856653e-01
2.089442815249266872e+01,4.050031656596747576e-01,4.658569691256748135e-01,5.252724691831505144e-01
2.092375366568914785e+01,4.052899563149158224e-01,4.661686804564209030e-01,5.256125712232154745e-01
2.095307917888563054e+01,4.055767469701568873e-01,4.664803917871670480e-01,5.259526732632803236e-01
2.098240469208211323e+01,4.058635376253979521e-01,4.667921031179131930e-01,5.262927753033452838e-01
2.101173020527859236e+01,4.061503282806390169e-01,4.671038144486592825e-01,5.266328773434101329e-01
2.104105571847507150e+01,4.064371189358800818e-01,4.674155257794053719e-01,5.269729793834750931e-01
2.107038123167155419e+01,4.067239095911211466e-01,4.677272371101515169e-01,5.273130814235399422e-01
2.109970674486803688e+01,4.070107002463622115e-01,4.680389484408976619e-01,5.276531834636049023e-01
2.112903225806451601e+01,4.072974909016032763e-01,4.683506597716437514e-01,5.279932855036697514e-01
2.115835777126099870e+01,4.075842815568443411e-01,4.686623711023898964e-01,5.283333875437347116e-01
2.118768328445747784e+01,4.078710722120854060e-01,4.689740824331359859e-01,5.286734895837995607e-01
2.121700879765396053e+01,4.081578628673264708e-01,4.692857937638821308e-01,5.290135916238645208e-01
2.124633431085043966e+01,4.084446535225675357e-01,4.695975050946282203e-01,5.293536936639293700e-01
2.127565982404692235e+01,4.087314441778086005e-01,4.699092164253743653e-01,5.296937957039943301e-01
2.130498533724340149e+01,4.090182348330496653e-01,4.702209277561204548e-01,5.300338977440591792e-01
2.133431085043988418e+01,4.093050254882907302e-01,4.705326390868665998e-01,5.303739997841241394e-01
2.136363636363636331e+01,4.095918161435317950e-01,4.708443504176126893e-01,5.307141018241889885e-01
2.139296187683284600e+01,4.098786067987728599e-01,4.711560617483588342e-01,5.310542038642539486e-01
2.142228739002932514e+01,4.101653974540139247e-01,4.714677730791049237e-01,5.313943059043187978e-01
